model,session,trial_number,state,p_state0,p_state1,p_state2,p_go,actual_choice,pupil_zscore,stim_strength
New,241-R-mPFC-S1-NE_2022_12_30,100,1,3.5742115174084196e-06,0.9724625522668737,0.027533873521607858,0.48882005771706527,0,-0.29202381743610323,0.1
New,241-R-mPFC-S1-NE_2022_12_30,101,1,6.093246393391356e-06,0.9798374978137416,0.020156408939866102,0.08573544581611334,0,1.229027226529314,0.025
New,241-R-mPFC-S1-NE_2022_12_30,102,1,1.190072177846351e-05,0.9917407665093627,0.008247332768857514,0.94487940776918,1,1.230006859553298,0.25
New,241-R-mPFC-S1-NE_2022_12_30,103,1,8.374009485201271e-06,0.9831760396490948,0.016815586341421343,0.06548811065350628,0,0.4827450146244957,0.0
New,241-R-mPFC-S1-NE_2022_12_30,104,1,1.1409901801641497e-05,0.9841417621436208,0.01584682795457461,0.9999999989873101,1,-0.08516595794765947,1.0
New,241-R-mPFC-S1-NE_2022_12_30,105,1,1.0983848197099503e-05,0.9398817379066725,0.06010727824512982,0.2670605793162893,0,2.212965627722187,0.1
New,241-R-mPFC-S1-NE_2022_12_30,106,1,7.232995998400898e-06,0.9414773625697788,0.05851540443422255,0.19685182824114653,0,0.23723474990260665,0.05
New,241-R-mPFC-S1-NE_2022_12_30,107,1,1.0531131226976752e-05,0.9674957696087773,0.032493699259997566,0.9999999991908499,1,-0.6677078610857495,1.0
New,241-R-mPFC-S1-NE_2022_12_30,108,1,5.944011052542797e-06,0.9687636563170219,0.03123039967192617,0.1242044401976278,0,0.1551012456091331,0.025
New,241-R-mPFC-S1-NE_2022_12_30,109,1,4.55717893061905e-06,0.9777748507146987,0.02222059210637154,0.0887524538085383,0,-0.3719103646445693,0.0
New,241-R-mPFC-S1-NE_2022_12_30,110,1,7.034164961384871e-06,0.9937093535354743,0.006283612299563231,0.9731891851367422,1,-0.7177790538717504,0.25
New,241-R-mPFC-S1-NE_2022_12_30,111,1,3.607065006664846e-06,0.9907646213630416,0.009231771571948577,0.25389235298567236,0,-0.6146586930226244,0.05
New,241-R-mPFC-S1-NE_2022_12_30,112,1,7.41110910933882e-06,0.9819696119034254,0.01802297698746349,0.09428428403543916,0,0.9578710932308121,0.025
New,241-R-mPFC-S1-NE_2022_12_30,113,1,1.341502313642622e-05,0.9820957097572919,0.017890875219571535,0.4421967599653292,0,0.19483001377898118,0.1
New,241-R-mPFC-S1-NE_2022_12_30,114,1,4.217529574947775e-05,0.9934184750193973,0.006539349684850956,0.9999999988821389,1,0.17135890354411493,1.0
New,241-R-mPFC-S1-NE_2022_12_30,115,1,5.753525974682044e-05,0.9985548873474567,0.0013875773927984612,0.9998837479893709,1,0.11211753599093448,0.5
New,241-R-mPFC-S1-NE_2022_12_30,116,1,5.887812566365188e-05,0.9997591248941032,0.00018199698023316872,0.5141061277435937,1,-0.5546748401533762,0.1
New,241-R-mPFC-S1-NE_2022_12_30,117,1,5.673611493211201e-05,0.9993776552893598,0.0005656085957088758,0.9998577637479472,1,0.6359180446142083,0.5
New,241-R-mPFC-S1-NE_2022_12_30,118,1,3.459129572118136e-05,0.9990160239968294,0.0009493847074510111,0.16772695093745466,0,-0.7571599243281318,0.025
New,241-R-mPFC-S1-NE_2022_12_30,119,1,4.706463302447368e-05,0.9998031464206283,0.00014978894634406513,0.9998710510271904,1,0.3812653721018791,0.5
New,241-R-mPFC-S1-NE_2022_12_30,120,1,9.173070834854862e-05,0.9965788296011362,0.0033294396905151715,0.9999999961352264,1,3.3919332669560536,1.0
New,241-R-mPFC-S1-NE_2022_12_30,121,1,7.757477750424083e-05,0.9995758656385674,0.0003465595839294709,0.9723264342503641,1,-0.633248164245299,0.25
New,241-R-mPFC-S1-NE_2022_12_30,122,1,6.26606559938716e-05,0.9997864471085058,0.00015089223550354095,0.9692877605642628,1,-0.3546383327550017,0.25
New,241-R-mPFC-S1-NE_2022_12_30,123,1,4.451175950090043e-05,0.9996849784336185,0.00027050980687806127,0.969461135100373,1,-0.36980018991332164,0.25
New,241-R-mPFC-S1-NE_2022_12_30,124,1,1.862982769542522e-05,0.9980918037052952,0.0018895664670090387,0.09370525238432444,0,-0.527042742390468,0.0
New,241-R-mPFC-S1-NE_2022_12_30,125,1,1.3790594023315766e-05,0.9984549245222002,0.0015312848837794818,0.08749261494685324,0,-0.3312061153460929,0.0
New,241-R-mPFC-S1-NE_2022_12_30,126,1,2.4083323787770897e-05,0.9991653390477478,0.0008105776284631583,0.38843217461616114,1,0.7702975854076937,0.1
New,241-R-mPFC-S1-NE_2022_12_30,127,1,1.5911040485860413e-05,0.9974628949036448,0.002521194055869535,0.2103428288742998,0,0.021157236651886402,0.05
New,241-R-mPFC-S1-NE_2022_12_30,128,1,2.7994322515587235e-05,0.9975093205222091,0.0024626851552785717,0.9999999984844976,1,0.9614663220297073,1.0
New,241-R-mPFC-S1-NE_2022_12_30,129,1,2.343129353533668e-05,0.9993487369566338,0.0006278317498328743,0.970679176686788,1,-0.4787318534450341,0.25
New,241-R-mPFC-S1-NE_2022_12_30,130,1,1.5234661685411224e-05,0.9968652077510081,0.0031195575873044514,0.0807093106097454,0,-0.10246188058824958,0.0
New,241-R-mPFC-S1-NE_2022_12_30,131,1,1.5380816448635182e-05,0.9989539281098867,0.0010306910736680634,0.9739616819254787,1,-0.7957424557679751,0.25
New,241-R-mPFC-S1-NE_2022_12_30,132,1,1.8972072412655598e-05,0.993941246107792,0.006039781819797182,0.9999999987967176,1,0.3625342365823551,1.0
New,241-R-mPFC-S1-NE_2022_12_30,133,1,7.260394290615585e-06,0.9900526091426569,0.009940130463049103,0.5558578034302777,0,-0.9906534910203246,0.1
New,241-R-mPFC-S1-NE_2022_12_30,134,1,5.504909958493067e-06,0.9904443331550187,0.00955016193502415,0.09280787561638759,0,-0.49949059244715566,0.0
New,241-R-mPFC-S1-NE_2022_12_30,135,1,1.2663345990528053e-05,0.9953224286759857,0.004664907978020244,0.9999999991402619,1,-0.5102647051802603,1.0
New,241-R-mPFC-S1-NE_2022_12_30,136,1,1.3410415504894013e-05,0.9972591072149137,0.0027274823695820965,0.9999039070495699,1,-0.382370288110118,0.5
New,241-R-mPFC-S1-NE_2022_12_30,137,1,8.199065137133011e-06,0.9919758999031855,0.008015901031675822,0.08166365464233995,0,-0.13567731357261376,0.0
New,241-R-mPFC-S1-NE_2022_12_30,138,1,6.130176160998901e-06,0.9941054397411088,0.005888430082733126,0.19842886801969217,0,-1.2911508761388792,0.025
New,241-R-mPFC-S1-NE_2022_12_30,139,1,2.1226145098373444e-05,0.9927797844666911,0.007198989388211299,0.9596201702810558,1,0.3818913820098606,0.25
New,241-R-mPFC-S1-NE_2022_12_30,140,1,2.748302100124491e-05,0.9470704517781475,0.05290206520085446,0.19800844992915126,0,0.2182835154260115,0.05
New,241-R-mPFC-S1-NE_2022_12_30,141,1,6.106342489351129e-05,0.8939781145068326,0.10596082206827373,0.1701670323811195,0,0.7002861924394471,0.05
New,241-R-mPFC-S1-NE_2022_12_30,142,1,0.00013920627899502796,0.8835034702604535,0.11635732346055185,0.9999086675906755,1,-0.5142972416892808,0.5
New,241-R-mPFC-S1-NE_2022_12_30,143,2,0.00022423836943790489,0.47041993318625297,0.529355828444306,0.018131607776324013,0,1.3765922296606765,0.025
New,241-R-mPFC-S1-NE_2022_12_30,144,2,0.00037683697310400804,0.3249860310590068,0.6746371319678894,0.0689593644466066,0,0.10475599102450102,0.25
New,241-R-mPFC-S1-NE_2022_12_30,145,2,0.0005346820644993683,0.3409000814234092,0.6585652365120924,0.022273771751527872,0,0.7508815417429114,0.0
New,241-R-mPFC-S1-NE_2023_01_05,1,0,0.9964386903094973,0.003550831561290183,1.0478129214287796e-05,0.6805130179231459,1,0.1194311121948517,0.0
New,241-R-mPFC-S1-NE_2023_01_05,2,0,0.9964956071232948,0.003500016312710059,4.3765639956240385e-06,0.7261224290939776,1,0.32326509575308227,0.05
New,241-R-mPFC-S1-NE_2023_01_05,3,0,0.9962064330281595,0.00378940212497445,4.164846866230456e-06,0.7969735401002221,1,-0.5376965157071656,0.05
New,241-R-mPFC-S1-NE_2023_01_05,4,0,0.9952549655975652,0.004722860598804627,2.2173803630376498e-05,0.835923191366877,1,-0.42558608814794324,0.1
New,241-R-mPFC-S1-NE_2023_01_05,5,0,0.9933168961109611,0.00637104403254744,0.0003120598564928716,0.7444441320391256,0,-0.5673816518592638,0.0
New,241-R-mPFC-S1-NE_2023_01_05,6,0,0.9928275944752228,0.006771066022972178,0.000401339501805335,0.7949392871450073,0,-0.5102177249589924,0.05
New,241-R-mPFC-S1-NE_2023_01_05,7,0,0.9928020999342639,0.0068254545911425836,0.0003724454745943855,0.7859983780256105,0,-0.7338152220138485,0.025
New,241-R-mPFC-S1-NE_2023_01_05,8,0,0.9935591470440629,0.006273289283261586,0.00016756367267655746,0.9992997173755318,1,-0.4746634716365333,1.0
New,241-R-mPFC-S1-NE_2023_01_05,9,0,0.9942476083215974,0.005698067852002264,5.432382639991104e-05,0.9993234865349113,1,-0.550472053534898,1.0
New,241-R-mPFC-S1-NE_2023_01_05,10,0,0.9946682635521342,0.0053240103330647335,7.726114801251142e-06,0.8573144976324802,1,-0.7874790971174838,0.1
New,241-R-mPFC-S1-NE_2023_01_05,11,0,0.9949405765307521,0.0050437820407485045,1.564142850069222e-05,0.8312518621047306,1,-0.3517056699563788,0.1
New,241-R-mPFC-S1-NE_2023_01_05,12,0,0.995118844246197,0.0047996457369063215,8.15100168949919e-05,0.9993591026168169,1,-0.6691988701211518,1.0
New,241-R-mPFC-S1-NE_2023_01_05,13,0,0.995793882802711,6.188809003418248e-06,0.004199928388286385,0.8679593573845938,0,4.487976367111558,0.5
New,241-R-mPFC-S1-NE_2023_01_05,14,0,0.9964277333923335,0.00039590190923905166,0.003176364698428088,0.7442777198597177,0,-0.5654630878126614,0.0
New,241-R-mPFC-S1-NE_2023_01_05,15,0,0.9992519316850519,0.00033868163225530943,0.00040938668269443893,0.9809356681788196,1,-0.026153423228976323,0.5
New,241-R-mPFC-S1-NE_2023_01_05,16,0,0.9998495860095677,0.00012487770457536216,2.5536285857641344e-05,0.7955282982497596,1,-0.8601920420384574,0.025
New,241-R-mPFC-S1-NE_2023_01_05,17,0,0.9999226768424792,7.525903226761553e-05,2.064125252743676e-06,0.8220840830238344,1,-0.8953919065454855,0.05
New,241-R-mPFC-S1-NE_2023_01_05,18,0,0.9999382072236385,6.16275884209661e-05,1.6518793892757204e-07,0.9445820714991949,1,-1.0226980248904605,0.25
New,241-R-mPFC-S1-NE_2023_01_05,19,0,0.9999715837923765,2.8246987704182098e-05,1.692199197271926e-07,0.6729667441427403,1,0.5371489709325481,0.025
New,241-R-mPFC-S1-NE_2023_01_05,20,0,0.9999665063954875,3.334714225527833e-05,1.464622585821075e-07,0.9850660650921936,1,-0.5710663031535974,0.5
New,241-R-mPFC-S1-NE_2023_01_05,21,0,0.999962980287992,3.6910888556186675e-05,1.088234517925819e-07,0.770185769919535,1,-0.5328374282410606,0.025
New,241-R-mPFC-S1-NE_2023_01_05,22,0,0.9999232530894654,7.648391002555934e-05,2.630005087839801e-07,0.8323819934718049,1,-0.36942805829092096,0.1
New,241-R-mPFC-S1-NE_2023_01_05,23,0,0.999882055817765,0.00011662783710875046,1.3163451259948924e-06,0.9991724960253818,1,-0.108169149418557,1.0
New,241-R-mPFC-S1-NE_2023_01_05,24,0,0.9998366176410902,0.00016250517492729435,8.77183983641459e-07,0.9993427974816124,1,-0.6140479116073554,1.0
New,241-R-mPFC-S1-NE_2023_01_05,25,0,0.9997996278091479,0.000199767325700844,6.048651499784634e-07,0.9791305751850071,1,0.17635392407126102,0.5
New,241-R-mPFC-S1-NE_2023_01_05,26,0,0.9997468890661462,0.00025286021026252857,2.50723590867329e-07,0.9867602537579625,1,-0.8390006655253924,0.5
New,241-R-mPFC-S1-NE_2023_01_05,27,0,0.9997142708958878,0.0002851529989620806,5.761051515957268e-07,0.7180562614672465,1,0.41145043007622933,0.05
New,241-R-mPFC-S1-NE_2023_01_05,28,0,0.9994803987084488,0.0005187415860234899,8.597055273140698e-07,0.9389639978115902,1,-0.7977735500817846,0.25
New,241-R-mPFC-S1-NE_2023_01_05,29,0,0.9992791013040561,0.0007134911388781815,7.407557066508773e-06,0.8275600618770627,1,-0.29446254216122897,0.1
New,241-R-mPFC-S1-NE_2023_01_05,30,0,0.9989031541494573,0.0009294177137332672,0.00016742813680824473,0.76725494905736,0,0.5294442487071989,0.1
New,241-R-mPFC-S1-NE_2023_01_05,31,0,0.998795274268621,0.0010141888116173504,0.000190536919759952,0.911416191097995,0,0.08472042694347037,0.25
New,241-R-mPFC-S1-NE_2023_01_05,32,0,0.9986835561466366,0.0012560988864810702,6.0344966882914773e-05,0.8257530229391501,1,1.7854361543405861,0.25
New,241-R-mPFC-S1-NE_2023_01_05,33,0,0.9984441394393214,0.0014789027798975,7.695778078047756e-05,0.7205105953198008,0,0.3847837086146847,0.05
New,241-R-mPFC-S1-NE_2023_01_05,34,0,0.9983899662386359,0.0015562059442449073,5.3827817119129024e-05,0.6926566237581956,1,-0.004384748726793185,0.0
New,241-R-mPFC-S1-NE_2023_01_05,35,0,0.9973590470723923,0.0025495349503823345,9.141797722708115e-05,0.7440967321671383,0,-0.5633774129651451,0.0
New,241-R-mPFC-S1-NE_2023_01_05,36,0,0.9972079127985553,0.002669706698378753,0.00012238050306756856,0.5873833647729139,0,1.003480384261777,0.0
New,241-R-mPFC-S1-NE_2023_01_05,37,0,0.9972212634858278,0.0027408647052961817,3.787180887715403e-05,0.9992898574225598,1,-0.4439682896674412,1.0
New,241-R-mPFC-S1-NE_2023_01_05,38,0,0.9971776292632766,0.002818731794246305,3.63894247746883e-06,0.9300076281429651,1,-0.47636343851606505,0.25
New,241-R-mPFC-S1-NE_2023_01_05,39,0,0.9971667999709183,0.002831849840456922,1.3501886238934081e-06,0.9821268967731713,1,-0.1703663068301044,0.5
New,241-R-mPFC-S1-NE_2023_01_05,40,0,0.997167044670816,0.002831172716620829,1.7826125629230115e-06,0.9059280463387566,1,0.22984330480554965,0.25
New,241-R-mPFC-S1-NE_2023_01_05,41,0,0.9971802365183516,0.0028147981968778984,4.965284770350777e-06,0.9993249622715571,1,-0.555266098456138,1.0
New,241-R-mPFC-S1-NE_2023_01_05,42,0,0.9971565812402746,0.002840041455140236,3.3773045841025794e-06,0.9866367228929128,1,-0.8183518528457058,0.5
New,241-R-mPFC-S1-NE_2023_01_05,43,0,0.9971613525126345,0.002817485316922214,2.1162170443229214e-05,0.7363049707450864,0,0.20959490126738525,0.05
New,241-R-mPFC-S1-NE_2023_01_05,44,0,0.9974555349817391,0.0025395191690739238,4.945849188693938e-06,0.9779131403831433,1,0.303468184463942,0.5
New,241-R-mPFC-S1-NE_2023_01_05,45,0,0.9976445659914954,0.0023514767728556713,3.9572356500239434e-06,0.7499149561601343,1,-0.28888038929212634,0.025
New,241-R-mPFC-S1-NE_2023_01_05,46,0,0.997527683181923,0.0024714084267156507,9.083913601666244e-07,0.9902117457721783,1,-1.5092843331019823,0.5
New,241-R-mPFC-S1-NE_2023_01_05,47,0,0.9974791354326449,0.0025198313726363573,1.033194718963871e-06,0.8032926818894991,1,0.05968770966180229,0.1
New,241-R-mPFC-S1-NE_2023_01_05,48,0,0.9974106062988224,0.002585357741636733,4.035959540136573e-06,0.9989798295000837,1,0.35144593056033474,1.0
New,241-R-mPFC-S1-NE_2023_01_05,49,0,0.9973658370360292,0.0026187045112157623,1.5458452753730994e-05,0.9641191427240573,1,1.3991237611725484,0.5
New,241-R-mPFC-S1-NE_2023_01_05,50,0,0.9972046120302097,0.002695293793480273,0.00010009417630917335,0.790121252448239,1,0.2381460675469827,0.1
New,241-R-mPFC-S1-NE_2023_01_05,51,0,0.9961405164787005,0.0019098356108992855,0.0019496479104019106,0.8736685481628875,0,0.9562360661467342,0.25
New,241-R-mPFC-S1-NE_2023_01_05,52,0,0.9956943693289795,0.0018420321137191768,0.002463598557300772,0.7120461218112892,0,3.2124747033961536,0.25
New,241-R-mPFC-S1-NE_2023_01_05,53,0,0.9943522713085466,0.0050234981119688235,0.0006242305794832274,0.7498490295097842,1,0.05392958442348081,0.05
New,241-R-mPFC-S1-NE_2023_01_05,54,0,0.9911868972417994,0.008216263516525454,0.0005968392416757844,0.9688568588753221,1,1.0777022919989396,0.5
New,241-R-mPFC-S1-NE_2023_01_06,1,1,0.2736296801802478,0.7258298590887358,0.000540460731016718,0.9468426116423715,1,1.1304630138200538,0.25
New,241-R-mPFC-S1-NE_2023_01_06,2,1,0.27194954859130765,0.7276666772995609,0.00038377410913191924,0.9999327387653989,1,-1.3085995607684655,0.5
New,241-R-mPFC-S1-NE_2023_01_06,3,1,0.2694820235831853,0.7304265218392149,9.145457759950179e-05,0.6377526201898311,1,-1.8766274664512237,0.1
New,241-R-mPFC-S1-NE_2023_01_06,4,1,0.2672876578107763,0.7325887176076906,0.0001236245815323476,0.9730178138597411,1,-0.70077994676211,0.25
New,241-R-mPFC-S1-NE_2023_01_06,5,1,0.2648889758721513,0.7350305748826308,8.044924521739817e-05,0.9762205188227969,1,-1.0373536608801754,0.25
New,241-R-mPFC-S1-NE_2023_01_06,6,1,0.264128861775459,0.7352087061251017,0.0006624320994407787,0.9999999987176229,1,0.5278157561048172,1.0
New,241-R-mPFC-S1-NE_2023_01_06,7,1,0.26233375343515886,0.7371615466443169,0.000504699920522551,0.21974204103616862,1,-0.12342600746247377,0.05
New,241-R-mPFC-S1-NE_2023_01_06,8,1,0.2555894681221256,0.7438714498314274,0.000539082046447407,0.9999090942505438,1,-0.5264550222185075,0.5
New,241-R-mPFC-S1-NE_2023_01_06,9,1,0.24413569622446146,0.75551640024126,0.0003479035342779051,0.6204035397910156,1,-1.6835680902317198,0.1
New,241-R-mPFC-S1-NE_2023_01_06,10,1,0.23365630861308895,0.7626475298798548,0.0036961615070576046,0.9694172012566971,1,-0.36595024071179133,0.25
New,241-R-mPFC-S1-NE_2023_01_06,11,1,0.21554019380638553,0.7478300997731369,0.03662970642047778,0.10672306224054105,0,-0.9023288113635198,0.0
New,241-R-mPFC-S1-NE_2023_01_06,12,1,0.21323926970137566,0.7019464912210054,0.0848142390776203,0.999999998812493,1,0.32827204063912285,1.0
New,241-R-mPFC-S1-NE_2023_01_06,13,1,0.2078273227191269,0.6591210803330778,0.13305159694779659,0.9780905328491499,0,-1.2549635425295909,0.25
New,241-R-mPFC-S1-NE_2023_01_06,14,1,0.20031435307829507,0.7473987847341285,0.05228686218757716,0.12857303822835944,0,-1.450194688335034,0.0
New,241-R-mPFC-S1-NE_2023_01_06,15,1,0.20001220928358263,0.7937150655729598,0.006272725143457776,0.999907093389566,1,-0.4699260970690597,0.5
New,241-R-mPFC-S1-NE_2023_01_06,16,1,0.1993982450436312,0.7993941348883503,0.0012076200680191228,0.21478707476963843,1,-0.04777872577232309,0.05
New,241-R-mPFC-S1-NE_2023_01_06,17,1,0.19637317708217877,0.8032517038744382,0.00037511904338252466,0.9639214091284632,1,0.07786632496895982,0.25
New,241-R-mPFC-S1-NE_2023_01_06,18,1,0.19143470125936723,0.8083721270957843,0.00019317164484944393,0.58396029971413,1,-1.2883998512536978,0.1
New,241-R-mPFC-S1-NE_2023_01_06,19,1,0.18833773465444612,0.8097673443172556,0.0018949210282973622,0.9999999988021369,1,0.35081511124097975,1.0
New,241-R-mPFC-S1-NE_2023_01_06,20,1,0.18316455233840684,0.8119278687130529,0.0049075789485388864,0.12852569046250703,0,0.053469133430786554,0.025
New,241-R-mPFC-S1-NE_2023_01_06,21,1,0.18141341847139095,0.8144888442211208,0.004097737307489851,0.08873993537660219,1,-0.37150847918071667,0.0
New,241-R-mPFC-S1-NE_2023_01_06,22,1,0.16114887565139357,0.8358721857237968,0.002978938624809856,0.5795056726963497,0,-1.2408686515643392,0.1
New,241-R-mPFC-S1-NE_2023_01_06,23,1,0.15837265732280376,0.8394715693391127,0.002155773338083885,0.382311235353127,1,0.8373901126075012,0.1
New,241-R-mPFC-S1-NE_2023_01_06,24,1,0.1501481169625685,0.8477002497023014,0.0021516333351307084,0.999999999355462,1,-1.2582201675855718,1.0
New,241-R-mPFC-S1-NE_2023_01_06,25,1,0.13931929364853957,0.8569607951243277,0.0037199112271322538,0.10825266535092398,1,-0.943724318587543,0.0
New,241-R-mPFC-S1-NE_2023_01_06,26,1,0.07989365122499459,0.9007699588711046,0.019336389903900877,0.20700905244754222,0,0.07357260290284595,0.05
New,241-R-mPFC-S1-NE_2023_01_06,27,1,0.06433740652164774,0.9126308808151029,0.023031712663248157,0.9998877071425025,1,0.022148025800271597,0.5
New,241-R-mPFC-S1-NE_2023_01_06,28,1,0.037654062161602865,0.8390547968289988,0.12329114100939678,0.15717267445295474,0,0.9468573060412424,0.05
New,241-R-mPFC-S1-NE_2023_01_06,29,1,0.02897310849245119,0.7606162702589335,0.21041062124861631,0.9451895142471471,0,1.2145074465562773,0.25
New,241-R-mPFC-S1-NE_2023_01_06,30,1,0.01789360810417931,0.8083137852642488,0.17379260663157134,0.08888008731753823,0,1.126561585120789,0.025
New,241-R-mPFC-S1-NE_2023_01_06,31,1,0.0107609159824604,0.9262455975210386,0.06299348649649981,0.0830122884640574,0,-0.18201789708216956,0.0
New,241-R-mPFC-S1-NE_2023_01_06,32,1,0.009366841848716178,0.9730672499449525,0.017565908206331384,0.3538316131654903,1,1.155399299469839,0.1
New,241-R-mPFC-S1-NE_2023_01_06,33,1,0.004568163103202647,0.9855046898237011,0.009927147073097288,0.2277164561450699,0,-0.24264374162616123,0.05
New,241-R-mPFC-S1-NE_2023_01_06,34,1,0.0034936537310540712,0.9950850054165425,0.0014213408524032403,0.9608202241431465,1,0.3003195214570392,0.25
New,241-R-mPFC-S1-NE_2023_01_06,35,1,0.0022226584578625202,0.9966724078888237,0.0011049336533142094,0.9688043159613007,1,-0.3127940546842828,0.25
New,241-R-mPFC-S1-NE_2023_01_06,36,1,0.0005693853041237669,0.993372833224939,0.00605778147093738,0.10202884306160424,0,-0.7719388051161625,0.0
New,241-R-mPFC-S1-NE_2023_01_06,37,1,0.00031947349909035343,0.9746900630735987,0.02499046342731024,0.34499433453202777,0,1.2563322523195808,0.1
New,241-R-mPFC-S1-NE_2023_01_06,38,1,0.0002267985516825951,0.9591119490780033,0.04066125237031275,0.2998387814690779,0,1.7936194119800686,0.1
New,241-R-mPFC-S1-NE_2023_01_06,39,1,0.00017821629918165057,0.9573232716272763,0.042498512073541446,0.13965432002018233,0,1.3070749382058147,0.05
New,241-R-mPFC-S1-NE_2023_01_06,40,1,0.0001610739739229303,0.9653316648065999,0.034507261219477746,0.10080104882393263,0,0.7656069736494707,0.025
New,241-R-mPFC-S1-NE_2023_01_06,41,1,0.00020510270024587547,0.9769747549143857,0.02282014238537011,0.999999998339512,1,1.1986685199699776,1.0
New,241-R-mPFC-S1-NE_2023_01_06,42,1,0.00023834345446810352,0.9578426956258661,0.04191896091966643,0.04715569331375228,0,2.8883832967017957,0.025
New,241-R-mPFC-S1-NE_2023_01_06,43,1,0.0002495908176245228,0.9818809708740986,0.017869438308277003,0.14368620432408724,1,-0.2815794418593302,0.025
New,241-R-mPFC-S1-NE_2023_01_06,44,1,0.0001673686169772797,0.9792907034418119,0.0205419279412107,0.38181786376358606,0,0.8428155629047523,0.1
New,241-R-mPFC-S1-NE_2023_01_06,45,1,0.00012242846030799748,0.995669094308464,0.004208477231228194,0.9700109257047742,1,-0.41843765506046776,0.25
New,241-R-mPFC-S1-NE_2023_01_06,46,1,6.893921279257592e-05,0.9941534707390774,0.0057775900481300355,0.14588036551213576,0,-0.32758629463673006,0.025
New,241-R-mPFC-S1-NE_2023_01_06,47,1,5.655710846416081e-05,0.9964412237130821,0.0035022191784535076,0.16208539769684835,0,-0.6507937324712887,0.025
New,241-R-mPFC-S1-NE_2023_01_06,48,1,8.421033017649832e-05,0.9975573866391929,0.0023584030306303422,0.10825450844135184,0,0.5587926276263182,0.025
New,241-R-mPFC-S1-NE_2023_01_06,49,1,0.0002192236847109399,0.998107439413805,0.0016733369014837174,0.92876073252931,1,1.9406622199380676,0.25
New,241-R-mPFC-S1-NE_2023_01_06,50,1,0.00026692353310346986,0.9958784511596013,0.0038546253072965966,0.5285430213755766,0,-0.7048839725166708,0.1
New,241-R-mPFC-S1-NE_2023_01_06,51,1,0.00048050518690848657,0.9970127329566737,0.0025067618564173205,0.4784788003405658,1,-0.18451229027140392,0.1
New,241-R-mPFC-S1-NE_2023_01_06,52,1,0.0006702933678971866,0.988470101279571,0.010859605352532825,0.9999999988338291,1,0.28120110169851853,1.0
New,241-R-mPFC-S1-NE_2023_01_06,53,1,0.0007761564624798608,0.9695991607681732,0.029624682769348248,0.214980348482422,0,-0.05075297110236077,0.05
New,242-R-mPFC-S1-NE_2022_12_21,1,2,0.0021426175471114884,2.7247683475320607e-07,0.9978571099760517,0.5220338024945608,0,-0.052199024416784076,1.0
New,242-R-mPFC-S1-NE_2022_12_21,2,1,0.0017367452871154324,0.7624469208241053,0.23581633388878007,0.968222842503197,1,-0.2632884577534187,0.25
New,242-R-mPFC-S1-NE_2022_12_21,3,1,0.001279231933599162,0.7895390584581784,0.2091817096082258,0.11059767899113356,0,0.49636608188834963,0.025
New,242-R-mPFC-S1-NE_2022_12_21,4,1,0.0011066714903281863,0.8414668578375144,0.1574264706721603,0.4697189740492838,0,-0.09329541588115393,0.1
New,242-R-mPFC-S1-NE_2022_12_21,5,1,0.001108041553222349,0.9714229816579019,0.0274689767888772,0.2533153972490277,1,-0.6067453709925693,0.05
New,242-R-mPFC-S1-NE_2022_12_21,6,1,0.000875125946805939,0.9893959608192375,0.00972891323395368,0.4837566471901102,1,-0.23940088505787113,0.1
New,242-R-mPFC-S1-NE_2022_12_21,7,1,0.0003493611156803289,0.9885737122293049,0.011076926655012597,0.0992210819489081,0,-0.6913860435131698,0.0
New,242-R-mPFC-S1-NE_2022_12_21,8,1,0.0002182547779004859,0.9927037977706538,0.007077947451448934,0.9999278984046917,1,-1.1281702041764132,0.5
New,242-R-mPFC-S1-NE_2022_12_21,9,1,7.08619365484856e-05,0.983981405646003,0.015947732417446497,0.0952308064846875,0,-0.5733435946887637,0.0
New,242-R-mPFC-S1-NE_2022_12_21,10,1,3.5061194529357536e-05,0.9735704145737243,0.02639452423174313,0.08256295010184302,0,-0.1666547342264475,0.0
New,242-R-mPFC-S1-NE_2022_12_21,11,1,2.6555403787478594e-05,0.9674276815505575,0.0325457630456533,0.4937315485324728,0,-0.3430450004587199,0.1
New,242-R-mPFC-S1-NE_2022_12_21,12,1,3.096597584356537e-05,0.9739557269365858,0.02601330708757114,0.5309297435445623,0,-0.729757820986505,0.1
New,242-R-mPFC-S1-NE_2022_12_21,13,1,6.0252416492876596e-05,0.994115612618811,0.00582413496469908,0.27248802318854665,1,-0.8636977510457096,0.05
New,242-R-mPFC-S1-NE_2022_12_21,14,1,5.07194389858329e-05,0.9985873564142004,0.0013619241468122085,0.976626331397444,1,-1.0831213017822225,0.25
New,242-R-mPFC-S1-NE_2022_12_21,15,1,4.907731655341218e-05,0.9866613702301023,0.013289552453347602,0.05197664181061903,0,1.1199325939157065,0.0
New,242-R-mPFC-S1-NE_2022_12_21,16,1,5.564270727354893e-05,0.993335023438377,0.006609333854347758,0.9999999992719293,1,-0.9418333108685674,1.0
New,242-R-mPFC-S1-NE_2022_12_21,17,1,5.916675008484758e-05,0.9962837064718281,0.0036571267780861477,0.9999999991858164,1,-0.6516077799988572,1.0
New,242-R-mPFC-S1-NE_2022_12_21,18,1,4.689978274799633e-05,0.9984804952769661,0.0014726049402863813,0.5663464694579784,1,-1.1012326993657697,0.1
