model,session,trial_number,state,state_label,p_state0,p_state1,p_state2,p_go,actual_choice,pupil_zscore,stim_strength
corrected,240-R-mPFC-S1-NE_2023_01_10,27,2,Engaged,0.00939262,0.0125347,0.978073,0.478263,0,-0.469147,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,28,2,Engaged,0.0044644,0.0115705,0.983965,0.4771,0,-0.914644,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,29,2,Engaged,0.00287229,0.00669273,0.990435,0.136488,0,-0.39724,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,30,2,Engaged,0.00243282,0.0020206,0.995547,0.480684,1,0.175386,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,31,2,Engaged,0.00153568,0.00408168,0.994383,0.135991,0,-0.382701,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,32,2,Engaged,0.00120869,0.00131619,0.997475,0.96871,1,-0.852962,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,33,2,Engaged,0.000994055,0.109254,0.889752,0.124413,0,2.68414,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,34,2,Engaged,0.00090129,0.0906368,0.908462,0.440844,1,-0.815574,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,35,2,Engaged,0.000627016,0.174229,0.825144,0.909682,1,-0.681731,1
corrected,240-R-mPFC-S1-NE_2023_01_10,36,2,Engaged,0.000236659,0.320835,0.678928,0.101314,0,-1.14283,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,37,1,Conservative,3.22927e-05,0.934199,0.0657683,0.120853,0,0.706934,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,38,1,Conservative,1.10502e-05,0.933453,0.0665357,0.0296748,0,-0.408636,0
corrected,240-R-mPFC-S1-NE_2023_01_10,39,1,Conservative,3.00666e-06,0.947558,0.0524394,0.0409548,0,0.307108,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,40,1,Conservative,1.02765e-06,0.956071,0.0439278,0.0562954,0,-0.00313656,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,41,1,Conservative,7.13367e-07,0.953799,0.0462001,0.0397687,0,-0.362075,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,42,1,Conservative,2.88152e-07,0.97685,0.0231494,0.0353928,0,1.30482,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,43,1,Conservative,4.29421e-07,0.977954,0.0220458,0.0351834,0,-0.396574,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,44,1,Conservative,2.09558e-07,0.999996,3.69929e-06,0.136275,0,1.24353,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,45,1,Conservative,6.43379e-06,0.995075,0.00491819,0.0655226,0,0.0171853,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,46,1,Conservative,7.53267e-05,0.807601,0.192323,0.0364744,0,-0.361645,0
corrected,240-R-mPFC-S1-NE_2023_01_10,47,1,Conservative,0.000319947,0.531483,0.468197,0.540899,1,-0.993645,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,48,1,Conservative,0.000350201,0.557111,0.442539,0.0500967,1,0.500248,0
corrected,240-R-mPFC-S1-NE_2023_01_10,49,1,Conservative,1.60783e-05,0.999916,6.82482e-05,0.136344,0,2.29465,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,50,1,Conservative,1.35453e-05,0.975092,0.0248942,0.494526,1,-0.767339,1
corrected,240-R-mPFC-S1-NE_2023_01_10,51,1,Conservative,3.11937e-06,0.982991,0.0170059,0.0342286,0,0.620659,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,52,1,Conservative,8.13906e-07,0.987542,0.012457,0.042322,0,0.169022,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,53,1,Conservative,5.87518e-07,0.98249,0.017509,0.0270342,0,-0.92188,0
corrected,240-R-mPFC-S1-NE_2023_01_10,54,1,Conservative,4.0966e-07,0.983848,0.0161513,0.0269612,0,-0.62397,0
corrected,240-R-mPFC-S1-NE_2023_01_10,55,1,Conservative,2.70856e-07,0.988422,0.0115779,0.0419313,0,-0.707493,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,56,1,Conservative,1.10156e-09,1,1.34432e-11,0.481614,0,0.409318,1
corrected,240-R-mPFC-S1-NE_2023_01_10,57,1,Conservative,2.72343e-08,0.999966,3.42968e-05,0.061078,0,0.164028,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,58,1,Conservative,2.99676e-09,1,9.29245e-12,0.481614,0,-0.425263,1
corrected,240-R-mPFC-S1-NE_2023_01_10,59,1,Conservative,1.1688e-06,0.994733,0.0052654,0.484344,1,-0.381392,1
corrected,240-R-mPFC-S1-NE_2023_01_10,60,1,Conservative,1.73103e-07,0.999678,0.000321556,0.0613393,0,0.083175,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,61,1,Conservative,1.29817e-07,0.998771,0.00122902,0.028575,0,-0.151381,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,62,1,Conservative,1.06276e-09,1,5.29285e-12,0.481614,0,-0.592919,1
corrected,240-R-mPFC-S1-NE_2023_01_10,63,1,Conservative,6.86511e-09,1,1.08911e-07,0.136272,0,-0.0826304,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,64,1,Conservative,1.62595e-08,1,3.89723e-07,0.136272,0,-0.635362,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,65,1,Conservative,3.96436e-08,0.99993,7.04196e-05,0.0611109,0,0.428955,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,66,1,Conservative,1.77735e-07,0.997344,0.00265572,0.0315025,0,-0.492904,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,67,1,Conservative,3.34969e-08,0.999998,1.66196e-06,0.136273,0,0.352561,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,68,1,Conservative,2.8884e-08,0.999966,3.35157e-05,0.0610773,0,2.14218,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,69,1,Conservative,2.97405e-10,1,5.48084e-13,0.481614,0,1.71379,1
corrected,240-R-mPFC-S1-NE_2023_01_10,70,1,Conservative,8.76822e-08,0.99967,0.000329884,0.0613467,0,-0.0913334,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,71,1,Conservative,3.94877e-07,0.988162,0.0118375,0.0332456,0,-0.531957,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,72,1,Conservative,2.31735e-07,0.991312,0.00868768,0.0293738,0,1.18996,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,73,1,Conservative,1.61829e-07,0.993946,0.0060534,0.0321474,0,0.760393,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,74,1,Conservative,1.90233e-07,0.994346,0.00565374,0.0290489,0,-0.0711895,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,75,1,Conservative,1.27035e-07,0.99684,0.00316014,0.0315982,0,-0.23991,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,76,1,Conservative,9.82263e-10,1,7.12011e-12,0.481614,0,-0.71349,1
corrected,240-R-mPFC-S1-NE_2023_01_10,77,1,Conservative,1.71199e-08,1,4.34395e-07,0.136272,0,-0.538865,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,78,1,Conservative,3.80513e-08,0.999931,6.90239e-05,0.0611096,0,0.679316,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,79,1,Conservative,1.75037e-07,0.99713,0.00287017,0.0287508,0,-0.304108,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,80,1,Conservative,1.69084e-07,0.99701,0.0029897,0.0315659,0,-0.409683,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,81,1,Conservative,5.96618e-08,0.999853,0.000147074,0.0611806,0,-0.301468,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,82,1,Conservative,7.04038e-08,0.999884,0.000115644,0.061152,0,-0.484752,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,83,1,Conservative,5.89705e-08,0.999903,9.68833e-05,0.0611349,0,0.313457,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,84,1,Conservative,3.79383e-10,1,8.03685e-13,0.481614,0,1.04405,1
corrected,240-R-mPFC-S1-NE_2023_01_10,85,1,Conservative,2.45563e-08,0.999972,2.82691e-05,0.0610725,0,-0.134638,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,86,1,Conservative,3.75518e-09,1,2.90605e-11,0.481614,0,-1.05852,1
corrected,240-R-mPFC-S1-NE_2023_01_10,87,1,Conservative,1.0711e-08,1,3.42189e-07,0.136272,0,2.43846,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,88,1,Conservative,8.02219e-07,0.95604,0.0439595,0.0331516,0,-0.868594,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,89,1,Conservative,1.00384e-06,0.931732,0.0682669,0.0297612,0,-0.298651,0
corrected,240-R-mPFC-S1-NE_2023_01_10,90,1,Conservative,1.12702e-06,0.923421,0.0765782,0.036645,0,0.345859,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,91,1,Conservative,1.24469e-07,0.996072,0.00392813,0.031744,0,3.57505,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,92,1,Conservative,2.29968e-07,0.99833,0.00166974,0.0625647,0,-0.246636,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,93,1,Conservative,9.15195e-08,0.99897,0.00102989,0.0261486,0,2.52293,0
corrected,240-R-mPFC-S1-NE_2023_01_10,94,1,Conservative,1.31734e-07,0.997675,0.00232503,0.0314397,0,0.408976,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,95,1,Conservative,2.18173e-07,0.995896,0.00410351,0.0317773,0,-0.519056,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,96,1,Conservative,9.07569e-08,0.999614,0.000385457,0.0613973,0,0.248415,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,97,1,Conservative,9.70356e-08,0.998998,0.00100143,0.0285506,0,0.664939,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,98,1,Conservative,1.35175e-09,1,1.24322e-11,0.481614,0,0.00462483,1
corrected,240-R-mPFC-S1-NE_2023_01_10,99,1,Conservative,3.25805e-07,0.989938,0.0100618,0.0412582,0,-0.900438,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,100,1,Conservative,2.32709e-07,0.991125,0.00887457,0.0265701,0,0.936276,0
corrected,240-R-mPFC-S1-NE_2023_01_10,101,1,Conservative,3.33935e-07,0.987031,0.012969,0.0298324,0,-0.422291,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,102,1,Conservative,2.58306e-07,0.989722,0.0102779,0.0266455,0,0.153329,0
corrected,240-R-mPFC-S1-NE_2023_01_10,103,1,Conservative,1.89261e-07,0.99263,0.00736966,0.0400627,0,-0.307401,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,104,1,Conservative,1.68576e-07,0.994669,0.00533079,0.0320103,0,-0.342503,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,105,1,Conservative,2.04563e-09,1,3.93274e-11,0.481614,0,-0.142514,1
corrected,240-R-mPFC-S1-NE_2023_01_10,106,1,Conservative,2.10813e-07,0.995865,0.00413472,0.0317832,0,0.152837,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,107,1,Conservative,1.43834e-07,0.997537,0.002463,0.0262256,0,1.04815,0
corrected,240-R-mPFC-S1-NE_2023_01_10,108,1,Conservative,3.68714e-08,0.99992,8.04017e-05,0.0611199,0,0.410119,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,109,1,Conservative,3.22259e-09,1,2.18474e-11,0.481614,0,-0.261852,1
corrected,240-R-mPFC-S1-NE_2023_01_10,110,1,Conservative,2.57363e-08,0.999875,0.000125461,0.0284567,0,2.80391,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,111,1,Conservative,5.79702e-08,0.999881,0.000119231,0.0611553,0,-0.329739,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,112,1,Conservative,1.54723e-07,0.998208,0.00179189,0.0286353,0,-0.395368,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,113,1,Conservative,6.23764e-08,0.999872,0.000127549,0.0611628,0,-0.287555,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,114,1,Conservative,9.30466e-08,0.999695,0.000304989,0.0613241,0,-0.384676,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,115,1,Conservative,2.85487e-07,0.992921,0.00707846,0.0323421,0,-0.447424,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,116,1,Conservative,4.81702e-07,0.987544,0.0124552,0.0267626,0,-0.564273,0
corrected,240-R-mPFC-S1-NE_2023_01_10,117,1,Conservative,1.00297e-07,0.999484,0.000515486,0.0615155,0,1.2734,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,118,1,Conservative,1.37937e-08,0.999999,5.28023e-07,0.136272,0,1.5236,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,119,1,Conservative,3.53337e-07,0.987423,0.0125768,0.0423749,0,-0.0716434,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,120,1,Conservative,8.84223e-07,0.952589,0.0474097,0.0335211,0,-0.822032,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,121,1,Conservative,1.22777e-06,0.928629,0.0713695,0.0445469,0,-0.541201,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,122,1,Conservative,9.5492e-08,0.995607,0.0043933,0.0387411,0,3.50551,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,123,1,Conservative,2.44561e-07,0.991851,0.00814883,0.0325453,0,-1.04444,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,124,1,Conservative,1.81387e-07,0.993716,0.0062843,0.0395808,0,-0.491512,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,125,1,Conservative,2.4467e-07,0.993011,0.00698898,0.0291919,0,-1.03373,0.025
corrected,240-R-mPFC-S1-NE_2023_01_10,126,1,Conservative,1.20066e-08,1,4.67587e-07,0.136272,0,-0.238971,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,127,1,Conservative,4.77082e-08,0.999996,3.56967e-06,0.136275,0,-1.18953,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,128,1,Conservative,4.00458e-07,0.987152,0.012848,0.0424953,0,-0.137795,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,129,1,Conservative,8.22228e-07,0.973241,0.0267581,0.0275312,0,0.238005,0
corrected,240-R-mPFC-S1-NE_2023_01_10,130,1,Conservative,6.31968e-09,1,2.79503e-07,0.136272,0,3.39738,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,131,1,Conservative,1.34909e-07,0.997641,0.00235887,0.0378379,0,-0.670344,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,132,1,Conservative,2.89912e-07,0.993886,0.00611344,0.0264218,0,-1.32904,0
corrected,240-R-mPFC-S1-NE_2023_01_10,133,1,Conservative,1.61881e-07,0.996239,0.0037606,0.0384603,0,-0.871956,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,134,1,Conservative,7.96383e-10,1,5.38728e-12,0.481614,0,-0.644175,1
corrected,240-R-mPFC-S1-NE_2023_01_10,135,1,Conservative,8.22033e-10,1,3.35707e-12,0.481614,0,-1.03455,1
corrected,240-R-mPFC-S1-NE_2023_01_10,136,1,Conservative,6.57044e-10,1,2.4026e-12,0.481614,0,-0.407697,1
corrected,240-R-mPFC-S1-NE_2023_01_10,137,1,Conservative,5.2596e-10,1,1.39718e-12,0.481614,0,-0.159019,1
corrected,240-R-mPFC-S1-NE_2023_01_10,138,1,Conservative,4.71123e-08,0.999998,2.13756e-06,0.136273,0,-0.63272,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,139,1,Conservative,3.6615e-08,0.999708,0.000291792,0.03692,0,2.53939,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,140,1,Conservative,1.85335e-07,0.996691,0.00330899,0.0316265,0,-0.195656,0.05
corrected,240-R-mPFC-S1-NE_2023_01_10,141,1,Conservative,1.84965e-07,0.997156,0.00284342,0.0262461,0,0.0915231,0
corrected,240-R-mPFC-S1-NE_2023_01_10,142,1,Conservative,1.20467e-07,0.999516,0.000484105,0.061487,0,-0.289069,0.25
corrected,240-R-mPFC-S1-NE_2023_01_10,143,1,Conservative,5.83659e-08,0.999589,0.000410863,0.0369729,0,1.07516,0.1
corrected,240-R-mPFC-S1-NE_2023_01_10,144,1,Conservative,3.39878e-08,1,1.83614e-07,0.136272,0,-0.179197,0.5
corrected,240-R-mPFC-S1-NE_2023_01_10,145,1,Conservative,1.01342e-06,0.999999,1.42096e-10,0.481615,0,-0.341252,1
corrected,240-R-mPFC-S1-NE_2023_01_11,1,0,Liberal,0.998517,2.96223e-05,0.00145334,0.99924,1,0.396959,1
corrected,240-R-mPFC-S1-NE_2023_01_11,2,0,Liberal,0.999321,2.3121e-06,0.000676588,0.71606,1,0.802217,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,3,0,Liberal,0.999514,8.60857e-06,0.000477011,0.99925,1,2.09458,1
corrected,240-R-mPFC-S1-NE_2023_01_11,4,0,Liberal,0.999669,4.79538e-06,0.000325904,0.999252,1,1.34049,1
corrected,240-R-mPFC-S1-NE_2023_01_11,5,0,Liberal,0.999836,1.08771e-06,0.000163048,0.80364,1,1.7828,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,6,0,Liberal,0.999916,2.90153e-06,8.07832e-05,0.999253,1,1.24633,1
corrected,240-R-mPFC-S1-NE_2023_01_11,7,0,Liberal,0.999981,1.50857e-07,1.89736e-05,0.716443,1,0.289655,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,8,0,Liberal,0.999994,3.72437e-08,5.47743e-06,0.747966,1,0.915413,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,9,0,Liberal,0.999999,3.89887e-08,1.02055e-06,0.716454,1,1.14987,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,10,0,Liberal,0.999999,1.76369e-08,5.214e-07,0.716454,1,0.02215,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,11,0,Liberal,0.999999,2.46838e-08,5.02588e-07,0.682671,1,-0.0829549,0
corrected,240-R-mPFC-S1-NE_2023_01_11,12,0,Liberal,0.999997,4.53405e-08,3.25337e-06,0.747967,1,-1.00099,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,13,0,Liberal,0.99999,1.70415e-06,8.17594e-06,0.747963,0,0.116746,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,14,0,Liberal,0.999997,1.13682e-07,2.97144e-06,0.68267,1,-0.163611,0
corrected,240-R-mPFC-S1-NE_2023_01_11,15,0,Liberal,0.999993,1.80188e-08,6.68789e-06,0.803691,1,-0.744134,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,16,0,Liberal,0.99999,5.21388e-08,9.89719e-06,0.981718,1,-0.0733985,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,17,0,Liberal,0.999991,2.01324e-07,8.40508e-06,0.999254,1,0.796105,1
corrected,240-R-mPFC-S1-NE_2023_01_11,18,0,Liberal,0.999997,3.43601e-08,3.36206e-06,0.747967,1,1.29095,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,19,0,Liberal,0.999998,2.52372e-08,2.39919e-06,0.716453,1,1.18535,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,20,0,Liberal,0.999994,1.38402e-07,5.76189e-06,0.981718,1,1.25489,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,21,0,Liberal,0.999991,2.84254e-08,9.17054e-06,0.80369,1,-0.293609,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,22,0,Liberal,0.999986,8.92516e-08,1.37131e-05,0.981718,1,-0.16088,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,23,0,Liberal,0.999983,5.16117e-08,1.66839e-05,0.981718,1,-0.673154,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,24,0,Liberal,0.999985,3.96332e-08,1.45598e-05,0.803689,1,0.115285,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,25,0,Liberal,0.999984,1.36556e-08,1.61812e-05,0.682662,1,-0.55165,0
corrected,240-R-mPFC-S1-NE_2023_01_11,26,0,Liberal,0.999962,2.18609e-07,3.77367e-05,0.803681,1,1.59846,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,27,0,Liberal,0.999895,5.30456e-07,0.000104269,0.682608,1,-0.493916,0
corrected,240-R-mPFC-S1-NE_2023_01_11,28,0,Liberal,0.999178,6.89071e-07,0.000821032,0.981733,1,-1.27777,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,29,0,Liberal,0.99862,1.38973e-06,0.00137866,0.981742,1,-0.46384,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,30,0,Liberal,0.998044,1.44579e-06,0.00195499,0.981753,1,-0.645046,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,31,0,Liberal,0.997491,2.36719e-06,0.00250629,0.981762,1,-0.561305,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,32,0,Liberal,0.996818,6.13684e-07,0.00318175,0.746291,1,-1.34053,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,33,0,Liberal,0.995287,1.90193e-06,0.00471139,0.915138,1,0.125169,0.25
corrected,240-R-mPFC-S1-NE_2023_01_11,34,0,Liberal,0.993869,1.20101e-05,0.0061185,0.981819,1,0.249778,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,35,0,Liberal,0.991542,1.03358e-06,0.00845734,0.800962,1,-1.58267,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,36,0,Liberal,0.989634,5.24024e-05,0.0103136,0.800323,1,1.08688,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,37,0,Liberal,0.985667,0.000921525,0.0134116,0.708029,0,0.886143,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,38,0,Liberal,0.984511,0.0016127,0.0138766,0.739498,0,1.56348,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,39,0,Liberal,0.984211,0.00194494,0.0138445,0.707074,0,1.53693,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,40,0,Liberal,0.98429,0.00193262,0.0137771,0.707121,0,1.0693,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,41,0,Liberal,0.984903,0.00160262,0.0134944,0.673484,0,0.850124,0
corrected,240-R-mPFC-S1-NE_2023_01_11,42,0,Liberal,0.986843,0.000473752,0.0126836,0.999019,1,0.387682,1
corrected,240-R-mPFC-S1-NE_2023_01_11,43,0,Liberal,0.988704,0.000303471,0.0109929,0.999106,1,1.75754,1
corrected,240-R-mPFC-S1-NE_2023_01_11,44,0,Liberal,0.990161,7.93728e-05,0.00975999,0.71073,1,0.90204,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,45,0,Liberal,0.990311,7.30472e-05,0.00961576,0.800532,0,0.33727,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,46,0,Liberal,0.991133,2.56373e-05,0.00884123,0.800819,1,1.9086,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,47,0,Liberal,0.991467,6.0159e-05,0.0084727,0.981821,1,1.05259,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,48,0,Liberal,0.99171,0.000195733,0.00809451,0.743561,0,0.157833,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,49,0,Liberal,0.992779,0.000306989,0.00691423,0.999101,1,0.850698,1
corrected,240-R-mPFC-S1-NE_2023_01_11,50,0,Liberal,0.993771,0.000502287,0.00572641,0.801459,0,0.649003,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,51,0,Liberal,0.996321,3.77304e-05,0.00364081,0.802489,1,0.0120802,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,52,0,Liberal,0.997333,3.68898e-06,0.00266316,0.802831,1,-0.905735,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,53,0,Liberal,0.997871,2.52635e-06,0.00212624,0.981755,1,-1.21534,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,54,0,Liberal,0.9985,3.96888e-06,0.00149558,0.981742,1,-0.740927,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,55,0,Liberal,0.999075,2.92535e-06,0.000922308,0.981732,1,-1.1499,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,56,0,Liberal,0.999637,8.25807e-07,0.000361871,0.716244,1,-1.30755,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,57,0,Liberal,0.999743,5.85393e-07,0.000255922,0.981722,1,-1.23031,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,58,0,Liberal,0.999851,8.11466e-08,0.000148534,0.803645,1,-1.33421,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,59,0,Liberal,0.99996,3.24709e-07,3.91942e-05,0.747948,1,0.502829,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,60,0,Liberal,0.999982,7.41785e-08,1.8003e-05,0.747959,1,-0.850157,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,61,0,Liberal,0.999985,2.90103e-08,1.53478e-05,0.716446,1,-1.57364,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,62,0,Liberal,0.999973,1.89691e-07,2.64695e-05,0.999254,1,-1.10562,1
corrected,240-R-mPFC-S1-NE_2023_01_11,63,0,Liberal,0.999968,1.12411e-07,3.20064e-05,0.981719,1,-0.43069,0.5
corrected,240-R-mPFC-S1-NE_2023_01_11,64,0,Liberal,0.999964,4.52816e-08,3.54892e-05,0.914882,1,-0.679768,0.25
corrected,240-R-mPFC-S1-NE_2023_01_11,65,0,Liberal,0.999964,3.62271e-08,3.55324e-05,0.803682,1,-0.731636,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,66,0,Liberal,0.999959,4.37723e-08,4.09537e-05,0.80368,1,-0.895216,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,67,0,Liberal,0.99995,6.67507e-07,4.92868e-05,0.999254,1,-0.315002,1
corrected,240-R-mPFC-S1-NE_2023_01_11,68,0,Liberal,0.999952,6.87039e-06,4.10595e-05,0.803675,0,2.1356,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,69,0,Liberal,0.99998,9.73879e-07,1.92444e-05,0.914881,1,1.2712,0.25
corrected,240-R-mPFC-S1-NE_2023_01_11,70,0,Liberal,0.999998,9.09572e-08,2.26791e-06,0.68267,1,-0.189592,0
corrected,240-R-mPFC-S1-NE_2023_01_11,71,0,Liberal,0.999999,1.82244e-08,8.64307e-07,0.716454,1,-0.874949,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,72,0,Liberal,0.999999,1.42184e-08,8.82526e-07,0.716454,1,-0.902134,0.025
corrected,240-R-mPFC-S1-NE_2023_01_11,73,0,Liberal,0.999998,1.52715e-08,2.28521e-06,0.68267,1,-0.825848,0
corrected,240-R-mPFC-S1-NE_2023_01_11,74,0,Liberal,0.999986,1.325e-08,1.43785e-05,0.747961,1,-0.422452,0.05
corrected,240-R-mPFC-S1-NE_2023_01_11,75,0,Liberal,0.99996,5.27798e-08,4.00243e-05,0.80368,1,1.13491,0.1
corrected,240-R-mPFC-S1-NE_2023_01_11,76,0,Liberal,0.999917,2.45718e-07,8.3064e-05,0.914885,1,1.13832,0.25
corrected,240-R-mPFC-S1-NE_2023_01_11,77,0,Liberal,0.999865,1.47242e-06,0.00013379,0.999254,1,0.252047,1
corrected,240-R-mPFC-S1-NE_2023_01_11,78,0,Liberal,0.999809,2.09951e-06,0.000188524,0.803631,1,-0.109232,0.1
